Id,qc_code,LotFrontage,LotArea,BldgType,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
train_8629,140253130,76,6563,1Fam,2,0,7,1977,784,4,GasA,Y,1040,0,2006,149565.361610285
train_8799,140253130,107,7861,Twnhs,1,0,5,1977,1150,2,GasA,Y,1192,0,2009,147021.516361286
train_9056,140253130,92,5000,1Fam,1,0,4,1977,1092,3,GasA,Y,1396,0,2007,181923.626464175
test_29,140253130,40,5000,1Fam,3,0,8,1977,1214,4,GasA,Y,2462,0,2010,
test_181,140253130,24,10542,Duplex,1,0,6,1977,1698,3,GasA,Y,1701,0,2008,
test_265,140253130,75,6000,1Fam,1,0,7,1977,736,2,GasA,Y,1800,0,2009,
test_690,140253130,60,8777,Duplex,1,0,9,1977,1541,3,GasA,Y,1539,0,2008,
test_933,140253130,112,13000,1Fam,2,1,6,1977,1260,4,GasA,Y,1826,0,2007,
test_1675,140253130,,10625,1Fam,1,0,7,1977,1638,4,GasA,Y,1389,0,2006,
test_2292,140253130,80,12342,1Fam,2,0,10,1977,948,3,GasA,Y,2090,0,2007,
test_2703,140253130,91,12435,1Fam,2,1,5,1977,1156,3,GasA,Y,1416,0,2008,
test_3344,140253130,,7820,1Fam,2,0,8,1977,832,3,GasA,Y,3222,0,2006,
test_3843,140253130,32,8198,1Fam,1,1,6,1977,1144,3,Grav,Y,729,0,2007,
test_3986,140253130,65,9320,1Fam,3,0,5,1977,817,2,GasA,Y,1165,0,2010,
test_4551,140253130,,18386,1Fam,2,1,5,1977,700,3,GasW,Y,1339,0,2006,
test_4585,140253130,32,9600,1Fam,2,0,4,1977,1800,3,GasA,Y,2183,0,2007,
test_4590,140253130,55,8400,1Fam,2,1,8,1977,858,4,GasA,Y,2259,0,2007,
test_4643,140253130,60,10791,1Fam,1,0,4,1977,864,3,GasA,Y,1416,0,2006,
test_4784,140253130,75,13704,1Fam,2,0,10,1977,1602,3,GasA,Y,1734,0,2006,
train_670,15073124,50,8530,1Fam,1,1,5,1977,1145,4,GasA,Y,1040,0,2007,177549.230026661
train_798,15073124,75,5000,1Fam,2,1,5,1977,832,2,GasA,Y,912,0,2006,156803.723270941
train_943,15073124,50,11900,TwnhsE,2,0,7,1977,1200,3,GasA,Y,1360,0,2009,113248.177184859
train_1481,15073124,82,5271,1Fam,1,0,8,1977,1414,3,GasA,Y,1752,0,2010,212424.245968429
train_4242,15073124,130,10500,1Fam,2,1,6,1977,1440,3,GasW,Y,900,0,2010,171687.778369523
train_4303,15073124,50,10530,Duplex,1,0,11,1977,660,2,GasA,Y,3222,0,2008,192103.206740896
train_6339,15073124,78,2522,1Fam,2,0,8,1977,927,3,GasA,Y,1683,0,2006,149420.299211063
train_7457,15073124,,12416,1Fam,2,0,5,1977,1502,4,GasA,Y,1750,0,2008,179542.219948987
train_7518,15073124,60,16669,TwnhsE,2,0,6,1977,910,2,GasA,Y,792,0,2006,182269.964314259
train_8531,15073124,,7390,1Fam,1,0,7,1977,440,5,GasA,Y,1099,0,2006,115921.594476025
train_8752,15073124,,11248,1Fam,2,0,7,1977,1210,3,GasA,Y,1442,0,2008,180672.869014174
train_9473,15073124,70,5330,1Fam,1,0,4,1977,1148,4,GasA,Y,1176,0,2008,174286.260555971
test_3116,15073124,82,5900,1Fam,1,0,6,1977,926,3,GasA,N,2531,0,2006,
test_3167,15073124,,11275,1Fam,2,0,5,1977,190,2,GasA,Y,1518,0,2007,
train_2448,75107234,58,11120,1Fam,2,0,7,1977,816,3,GasA,N,1216,0,2007,155536.874219118
train_4814,75107234,55,11184,Twnhs,2,0,9,1977,1100,2,GasA,N,2060,0,2007,211479.770783343
train_3030,13910521,24,10200,1Fam,1,0,9,1977,928,3,GasA,Y,1915,0,2006,173844.039931796
train_1822,21848142,47,9571,Twnhs,1,1,6,1977,1181,3,GasA,Y,825,0,2007,153527.798880111
test_3675,21848142,,12150,1Fam,2,0,7,1977,1008,3,GasA,Y,1200,0,2009,
train_2184,1344051,65,19138,TwnhsE,1,1,6,1977,530,2,GasA,N,2945,0,2006,232562.132046219
train_806,707033,98,5604,1Fam,1,1,5,1977,848,3,GasA,Y,1479,0,2008,190094.57502223
train_1025,707033,,7136,1Fam,2,1,7,1977,990,4,GasA,Y,999,0,2007,172450.275754774
train_1373,707033,51,14175,TwnhsE,2,1,7,1977,1190,3,GasA,Y,2263,0,2007,272092.950861965
train_1750,707033,60,12224,1Fam,3,1,6,1977,768,3,GasA,Y,2046,0,2006,248476.390504055
train_1844,707033,50,7758,1Fam,1,0,6,1977,1302,3,GasA,N,1494,0,2010,184254.317327421
train_2181,707033,24,10355,1Fam,2,0,7,1977,0,4,GasA,Y,2031,0,2010,222334.576511906
train_2655,707033,,3196,1Fam,2,0,6,1977,864,4,GasA,Y,1593,0,2009,191558.983327949
train_2947,707033,80,5000,1Fam,1,1,7,1977,1034,3,GasA,N,1797,0,2010,175785.060992806
train_3165,707033,94,10380,1Fam,2,0,6,1977,1264,3,GasA,Y,1541,0,2008,196801.467535059
train_3468,707033,74,3922,1Fam,1,0,8,1977,689,3,GasA,Y,2473,0,2006,252302.659019842
train_4604,707033,90,13517,1Fam,1,0,11,1977,1078,3,GasA,Y,2240,0,2008,316708.303668661
train_5989,707033,66,7200,1Fam,2,0,5,1977,799,3,GasA,Y,1489,0,2009,174185.475936915
train_6022,707033,67,6000,1Fam,2,1,6,1977,1710,2,GasA,Y,1494,0,2007,250563.746495622
train_6643,707033,78,10552,1Fam,2,1,7,1977,709,1,GasA,Y,1839,0,2008,210139.975458505
train_6791,707033,,8064,1Fam,2,0,6,1977,625,4,GasA,Y,854,0,2009,187601.788700432
train_6906,707033,76,11210,1Fam,2,0,8,1977,1580,1,GasA,Y,1502,0,2007,224345.19642865
train_8711,707033,50,7449,1Fam,1,1,6,1977,1080,4,GasA,Y,2715,0,2009,292821.487550453
train_9088,707033,,10655,1Fam,2,0,8,1977,1040,2,GasA,Y,1517,0,2008,227623.001173869
train_9326,707033,78,12798,TwnhsE,1,1,8,1977,1281,3,GasA,Y,2062,0,2010,260430.775018143
train_9795,707033,,10791,1Fam,2,1,4,1977,458,3,GasA,Y,1668,0,2010,151664.400849209
test_1438,707033,,7588,2fmCon,1,1,7,1977,1097,3,GasA,Y,854,0,2006,
test_1629,707033,75,9000,1Fam,1,0,6,1977,948,3,GasA,Y,1370,0,2008,
test_1984,707033,89,8125,1Fam,2,0,9,1977,689,3,GasA,Y,996,0,2007,
test_3727,707033,65,10452,1Fam,2,1,7,1977,2223,3,GasA,Y,884,0,2006,
test_3739,707033,24,9900,1Fam,2,1,9,1977,725,4,GasA,Y,860,0,2009,
test_4773,707033,66,7175,1Fam,1,0,5,1977,1362,4,GasA,Y,1310,0,2007,
test_4835,707033,,7742,Duplex,1,0,5,1977,1478,2,GasA,Y,1661,0,2010,
train_1657,254104193,64,13651,TwnhsE,1,0,6,1977,1063,3,GasA,Y,2291,0,2006,266833.714867358
train_6505,254104193,107,12400,1Fam,1,0,6,1977,861,1,GasA,Y,1158,0,2007,181267.941285701
test_2716,254104193,60,11426,1Fam,2,1,6,1977,912,3,GasA,Y,672,0,2008,
test_3869,254104193,59,12155,Duplex,2,1,10,1977,770,3,GasA,Y,1792,0,2007,
test_4276,254104193,65,9790,1Fam,1,0,7,1977,832,4,GasA,Y,1720,0,2008,
train_1121,2161751,51,11767,1Fam,2,1,5,1977,1396,3,GasA,Y,1732,0,2010,237048.643590425
train_4090,2161751,75,12376,TwnhsE,2,0,8,1977,864,3,GasA,Y,1310,0,2009,167697.065161834
train_4695,2161751,60,8246,TwnhsE,2,0,8,1977,1486,4,GasA,Y,1601,0,2009,213475.691299451
train_7656,2161751,91,10542,1Fam,2,1,8,1977,742,2,GasA,Y,754,0,2009,188471.305163663
test_2616,2161751,50,11885,1Fam,1,1,4,1977,1040,3,GasA,Y,1327,0,2009,
test_4121,2161751,100,15602,1Fam,2,0,5,1977,1237,2,GasA,Y,1268,0,2007,
test_4206,2161751,84,10800,1Fam,1,1,7,1977,1593,2,GasA,Y,1541,0,2006,
test_1793,77210195,70,7892,1Fam,2,0,6,1977,1029,2,GasA,Y,4676,0,2008,
test_4110,5224343,58,13418,1Fam,2,0,5,1977,684,3,GasA,Y,1872,0,2008,
train_1279,25418193,85,6155,1Fam,1,0,6,1977,1001,2,GasA,Y,1500,0,2008,225046.562883342
train_3466,25418193,60,1680,TwnhsE,1,0,6,1977,848,2,GasA,Y,1111,0,2007,195978.844678281
test_727,25418193,32,9317,1Fam,1,1,4,1977,2223,3,GasA,Y,1656,0,2010,
test_3646,25418193,60,13125,1Fam,1,1,7,1977,2223,3,GasA,Y,2728,0,2009,
train_2114,1534992,49,13693,1Fam,2,1,6,1977,1063,2,GasA,Y,1208,0,2007,211926.80532778
train_2692,1534992,63,7700,1Fam,1,0,3,1977,1054,2,GasA,Y,1113,0,2008,201720.046316696
test_3197,1222416,72,4923,1Fam,2,0,7,1978,1232,2,GasA,N,1744,0,2008,
train_7430,23232234,,7758,1Fam,1,1,6,1978,1158,3,GasA,Y,2054,0,2007,138029.325426232
train_9665,23232234,64,8125,1Fam,2,0,7,1978,944,3,GasA,N,1112,0,2007,99865.9183584218
test_1049,23232234,69,10800,1Fam,1,0,6,1978,806,3,GasA,Y,1554,0,2009,
test_4374,23232234,79,7931,1Fam,2,0,4,1978,882,2,GasA,Y,1539,0,2007,
train_747,1312151,50,10880,1Fam,2,0,8,1978,1468,3,GasA,Y,1317,0,2007,139510.431368533
test_4868,1312151,49,13400,1Fam,1,1,5,1978,728,3,GasA,Y,1824,0,2010,
train_2869,5082142,65,15578,TwnhsE,2,1,10,1978,1390,2,GasA,Y,1414,0,2006,177541.838468531
train_6995,5082142,130,7861,1Fam,1,0,8,1978,1686,5,GasA,Y,1616,0,2006,147435.706073016
train_7561,22521240,105,12772,TwnhsE,2,0,5,1978,920,3,GasA,Y,1541,0,2009,152550.293849908
train_877,2429160,40,7758,1Fam,2,0,6,1978,1202,2,GasA,Y,630,0,2006,161928.746684209
train_3879,2429160,78,12378,1Fam,2,0,4,1978,1029,3,GasA,Y,2353,0,2009,165153.905904625
train_281,19921184,70,8125,1Fam,2,0,6,1978,1237,3,GasA,Y,1573,0,2010,176646.859703554
train_2038,19921184,80,14215,TwnhsE,1,1,7,1978,1417,3,GasA,Y,848,0,2010,165280.215466346
train_2503,19921184,70,7758,1Fam,1,0,5,1978,1311,2,GasA,Y,1961,0,2009,175189.458107272
train_2936,19921184,68,7879,1Fam,2,0,6,1978,0,3,GasA,Y,1479,0,2006,157128.337861327
train_3259,19921184,50,11248,1Fam,1,1,5,1978,1196,3,GasA,Y,2285,0,2010,151736.564656505
train_3426,19921184,76,12400,1Fam,1,1,7,1978,1496,2,GasA,Y,1145,0,2010,183899.203143569
train_4244,19921184,120,4282,1Fam,1,0,5,1978,360,3,GasA,Y,2398,0,2009,121746.239302642
train_4344,19921184,21,5900,Twnhs,2,0,5,1978,894,3,GasA,Y,1718,0,2008,128676.393125261
train_4498,19921184,70,5687,1Fam,1,0,6,1978,1144,4,GasA,Y,1982,0,2006,162094.041041672
train_4638,19921184,80,11426,1Fam,1,1,8,1978,1010,2,GasA,Y,1776,0,2007,175431.037586402
train_5687,19921184,,11553,1Fam,2,0,6,1978,1208,2,GasA,Y,987,0,2007,136413.077801762
train_7240,19921184,,8012,1Fam,1,1,5,1978,858,3,GasA,Y,1812,0,2009,148621.51039683
train_7406,19921184,70,7658,1Fam,2,0,9,1978,1470,4,GasA,Y,1775,0,2010,142116.255914524
train_7551,19921184,63,10300,1Fam,2,0,7,1978,689,5,GasA,Y,2696,0,2006,193849.835760241
train_7726,19921184,67,8235,1Fam,1,0,5,1978,1200,3,GasA,Y,1728,0,2006,163351.939304101
train_8322,19921184,,1920,1Fam,1,0,8,1978,1158,3,GasA,Y,1734,0,2008,136169.871385665
train_9016,19921184,82,8777,1Fam,1,0,8,1978,716,3,Grav,Y,864,0,2006,132957.037289275
train_9199,19921184,64,9250,1Fam,2,0,7,1978,1478,2,GasA,Y,605,0,2007,164695.953954637
test_105,19921184,,9250,1Fam,1,0,6,1978,1324,3,Grav,Y,720,0,2009,
test_891,19921184,50,9320,1Fam,2,1,8,1978,0,4,GasA,Y,1632,0,2010,
test_1966,19921184,,3675,Duplex,1,0,10,1978,858,3,GasA,Y,1200,0,2006,
test_3057,19921184,,13006,Duplex,2,0,9,1978,1694,3,GasA,Y,1494,0,2007,
test_3172,19921184,36,13837,TwnhsE,2,0,7,1978,1814,3,GasA,Y,800,0,2009,
test_4310,19921184,,12122,1Fam,1,0,8,1978,1188,1,GasA,Y,1234,0,2010,
train_4562,2860211,60,2289,1Fam,1,0,6,1978,991,3,GasA,Y,882,0,2009,131868.12288002
test_1148,2860211,68,2665,2fmCon,1,0,6,1978,1165,2,GasA,Y,1375,0,2007,
test_1326,2860211,79,6858,1Fam,1,0,5,1978,1097,2,GasA,Y,1365,0,2006,
test_2570,2860211,,8816,Duplex,2,1,14,1978,816,2,GasW,Y,1766,0,2009,
train_1644,4121950,65,9206,TwnhsE,1,1,6,1978,1053,4,GasA,Y,1464,0,2009,183993.609698776
train_6115,4121950,21,16905,1Fam,2,1,7,1978,864,3,GasA,Y,1750,0,2007,141635.237804959
train_8448,4121950,53,13891,1Fam,2,0,9,1978,742,3,GasA,Y,1560,0,2007,141381.824786322
train_9581,4121950,75,14215,1Fam,2,0,5,1978,1277,3,GasA,Y,1588,0,2008,216550.955291867
test_1711,4121950,67,13006,1Fam,2,0,4,1978,1673,2,GasA,Y,1484,0,2006,
test_2561,4121950,105,6897,1Fam,2,1,6,1978,1199,3,GasA,Y,1644,0,2007,
train_40,87199179,115,8737,1Fam,1,0,4,1978,925,3,GasA,Y,1437,0,2006,162384.699263287
train_441,87199179,99,10200,1Fam,2,0,9,1978,832,3,GasA,Y,1344,0,2009,172867.917458823
train_644,87199179,55,12243,1Fam,1,0,8,1978,817,2,GasA,Y,2287,0,2009,171965.91895681
train_668,87199179,33,8658,1Fam,2,0,6,1978,616,3,GasA,Y,1296,0,2009,168531.514594758
train_2932,87199179,87,8750,1Fam,1,1,6,1978,660,3,GasA,Y,1092,0,2007,138231.253960173
train_3282,87199179,60,9600,1Fam,2,1,7,1978,1064,3,GasA,Y,964,0,2006,152055.188163097
train_3362,87199179,,8529,1Fam,2,0,6,1978,1003,3,GasA,Y,789,512,2008,111065.209287867
train_5127,87199179,60,9100,Duplex,2,0,6,1978,1051,3,GasA,Y,1026,0,2008,137731.459329616
train_5667,87199179,43,25419,1Fam,2,1,5,1978,729,2,GasA,Y,1432,0,2009,163482.766349255
train_6975,87199179,84,13286,1Fam,2,1,4,1978,0,6,GasA,N,1869,0,2006,173846.048384038
train_7101,87199179,65,10007,1Fam,2,0,6,1978,864,4,GasA,Y,1200,0,2007,139564.69008266
train_7492,87199179,90,10355,1Fam,1,0,6,1978,1158,3,GasA,Y,864,0,2009,110739.179649126
train_7523,87199179,109,10625,1Fam,1,0,6,1978,1056,3,GasA,Y,864,0,2010,149654.494162713
train_8820,87199179,70,10800,1Fam,2,0,5,1978,972,3,GasA,Y,2090,0,2008,189665.896187375
train_8910,87199179,60,9120,Duplex,2,0,6,1978,1078,2,GasA,Y,1709,0,2008,154147.521259048
train_9759,87199179,60,11198,1Fam,1,0,8,1978,968,3,GasA,Y,1039,0,2008,136987.878643336
test_207,87199179,51,10335,1Fam,1,1,6,1978,1028,3,GasA,N,1466,0,2008,
test_326,87199179,70,13673,1Fam,1,0,5,1978,848,3,GasA,Y,1728,0,2007,
test_1127,87199179,57,6780,1Fam,1,0,6,1978,982,3,GasA,N,987,0,2009,
test_1240,87199179,79,9480,1Fam,2,0,9,1978,1145,3,GasA,Y,864,0,2010,
test_1300,87199179,52,7128,1Fam,1,1,10,1978,1281,3,GasA,Y,1652,0,2009,
test_1752,87199179,60,9873,2fmCon,2,0,6,1978,525,3,GasA,Y,2614,0,2010,
test_4155,87199179,67,9480,1Fam,1,0,8,1978,1228,3,GasA,Y,1097,0,2007,
test_4335,87199179,80,50271,TwnhsE,2,0,5,1978,689,3,GasA,Y,630,0,2006,
test_4874,87199179,83,11250,1Fam,1,1,5,1978,1056,3,GasA,Y,2121,0,2006,
train_1308,16932225,60,4274,1Fam,1,0,7,1978,1258,4,GasA,Y,1710,0,2008,219272.184501844
train_6164,16932225,,9020,1Fam,1,1,8,1978,676,3,GasA,Y,2295,0,2009,131571.567078465
train_7079,16932225,52,9600,1Fam,3,0,6,1978,649,3,GasA,Y,894,0,2009,133720.076170182
train_8063,16932225,,11952,1Fam,2,0,6,1978,892,3,GasA,Y,1501,0,2008,189125.005951541
train_8351,16932225,134,9375,1Fam,1,0,5,1978,1501,2,GasA,Y,2596,0,2008,211819.31488078
test_777,16932225,,7800,1Fam,1,1,9,1978,1249,2,GasA,Y,1370,0,2010,
test_4883,16932225,55,8450,1Fam,1,0,6,1978,547,1,GasA,Y,1060,0,2008,
train_2680,97195160,96,5306,1Fam,2,0,6,1978,2223,2,GasA,Y,1489,0,2006,171812.348810317
train_7505,97195160,36,7180,1Fam,2,1,5,1978,0,4,GasA,Y,1200,0,2008,133108.065657115
test_3225,97195160,,8777,Twnhs,1,0,8,1978,1051,3,GasA,Y,2031,0,2009,
test_3459,97195160,50,13869,1Fam,2,0,6,1978,780,2,GasA,Y,1939,0,2009,
test_4095,97195160,21,8163,Duplex,1,0,6,1978,979,3,GasA,Y,694,0,2008,
train_4753,246250102,35,21384,Twnhs,1,1,5,1978,728,6,GasA,Y,1664,0,2008,145680.323044379
test_4658,246250102,79,13159,1Fam,1,1,6,1978,777,2,GasA,Y,768,0,2007,
train_4535,3472229,86,8400,1Fam,2,0,11,1978,0,3,GasA,Y,1582,0,2010,139824.462666743
train_4542,9523434,34,11207,1Fam,1,0,6,1978,756,3,GasA,Y,1489,0,2008,131572.748014495
test_4988,9523434,,12122,1Fam,1,1,6,1978,2121,4,GasA,Y,1365,0,2006,
train_2756,140253130,120,7758,TwnhsE,2,0,8,1978,716,3,GasA,Y,1680,0,2010,185144.205611284
train_3144,140253130,,10007,TwnhsE,2,0,5,1978,1094,3,GasA,Y,1248,0,2009,160409.376646043
train_3717,140253130,,11248,1Fam,2,0,6,1978,1461,3,GasA,Y,958,0,2006,189989.763599424
train_4016,140253130,98,7207,1Fam,2,1,6,1978,1240,3,GasA,Y,1919,0,2006,157114.347360808
train_4547,140253130,,11988,1Fam,1,0,7,1978,964,2,GasA,Y,1336,0,2008,150125.3417237
train_6457,140253130,21,6240,Duplex,2,1,12,1978,2223,4,GasA,N,1181,0,2010,143333.722677786
train_6788,140253130,67,3922,1Fam,2,0,6,1978,360,3,GasA,Y,1224,0,2008,148138.530663462
train_7266,140253130,81,4500,1Fam,2,0,5,1978,612,2,GasA,N,1617,0,2010,146446.165206971
train_7707,140253130,60,5310,1Fam,1,0,3,1978,654,3,GasA,Y,1266,0,2008,142032.692199935
train_8011,140253130,103,3922,1Fam,1,0,6,1978,689,2,GasA,Y,869,0,2010,88249.7176253518
train_9439,140253130,64,8767,1Fam,3,1,6,1978,793,3,GasA,Y,912,0,2010,180037.911196254
train_9503,140253130,65,18386,1Fam,1,0,6,1978,793,4,GasA,Y,1744,0,2009,187944.856261724
test_254,140253130,69,8012,TwnhsE,1,1,5,1978,1302,3,GasA,Y,1136,0,2008,
test_2362,140253130,70,12822,1Fam,2,0,6,1978,755,2,GasA,Y,901,0,2010,
test_2461,140253130,65,7200,1Fam,2,1,8,1978,952,3,GasA,Y,1600,0,2009,
test_3017,140253130,21,12464,1Fam,1,0,10,1978,684,4,GasA,Y,1200,0,2006,
test_3794,140253130,75,12358,1Fam,1,1,4,1978,696,2,GasA,Y,1003,0,2009,
test_4185,140253130,60,8740,Duplex,1,1,8,1978,1344,2,GasA,Y,780,0,2008,
test_4457,140253130,55,10970,1Fam,1,0,5,1978,1752,4,GasA,Y,2696,0,2007,
train_5758,15073124,65,9286,1Fam,2,1,4,1978,804,3,GasA,Y,1774,0,2008,196470.877305671
train_6745,15073124,112,15750,1Fam,2,1,7,1978,822,3,GasA,Y,2002,0,2010,184682.670024068
train_6864,15073124,60,7819,1Fam,1,0,6,1978,1291,3,GasA,Y,1719,0,2007,198805.25106311
train_8294,15073124,75,5000,1Fam,2,0,7,1978,1470,3,GasA,Y,520,0,2010,155791.072624336
train_8834,15073124,,12968,TwnhsE,1,0,7,1978,1116,3,GasA,Y,784,0,2007,139542.08661341
train_9939,15073124,60,12456,1Fam,1,0,5,1978,1149,3,GasA,Y,1911,0,2006,246172.640604083
test_3577,15073124,,17671,1Fam,2,0,10,1978,765,3,GasA,Y,2020,0,2006,
test_4324,15073124,50,9375,1Fam,1,1,6,1978,0,2,GasA,Y,1386,0,2010,
train_1765,75107234,120,10637,Twnhs,1,0,5,1978,1976,2,GasA,Y,1468,0,2009,164140.944162915
train_3800,75107234,79,10007,1Fam,2,0,10,1978,864,3,GasA,Y,2417,0,2009,267685.865274517
train_4703,75107234,77,164660,Duplex,1,0,8,1978,1425,3,GasA,Y,2000,0,2010,271629.075937793
test_4452,75107234,60,9350,1Fam,1,1,6,1978,970,3,GasA,Y,1494,0,2008,
train_4702,13910521,42,15750,1Fam,1,0,4,1978,1566,3,GasA,Y,1472,0,2008,227798.533169352
train_7685,21848142,55,8990,1Fam,1,1,7,1978,813,2,GasA,Y,2531,0,2009,171915.059883226
train_616,707033,60,10652,1Fam,1,1,5,1978,3094,3,GasA,Y,630,0,2007,246588.582787767
train_2094,707033,60,11924,1Fam,2,0,9,1978,1202,3,GasA,Y,1301,0,2010,169666.48414405
train_2287,707033,57,15611,1Fam,1,0,8,1978,1026,2,GasA,Y,2554,0,2007,280866.767107756
train_2780,707033,24,16770,1Fam,1,0,8,1978,600,3,GasA,Y,720,0,2009,163392.512137858
train_7340,707033,30,7252,1Fam,2,1,6,1978,483,3,GasA,Y,1573,0,2009,203697.185928223
test_2213,707033,84,10084,TwnhsE,2,1,6,1978,832,3,Wall,Y,1232,0,2007,
test_2940,707033,77,8414,1Fam,1,1,8,1978,799,3,GasA,Y,1144,0,2007,
test_3505,707033,62,13474,1Fam,1,0,4,1978,912,3,GasA,Y,1441,0,2007,
test_3786,707033,80,8199,1Fam,0,1,7,1978,1258,3,GasA,N,1558,0,2006,
train_7028,254104193,24,12122,1Fam,1,1,5,1978,649,2,GasA,Y,773,0,2009,167846.285509718
train_7753,254104193,,11250,1Fam,1,0,8,1978,732,1,GasA,Y,1800,0,2009,218209.220269181
train_9332,77210195,65,14585,TwnhsE,2,0,7,1978,780,2,GasA,Y,1203,0,2007,221932.733503304
train_2134,25418193,75,11478,1Fam,2,0,9,1978,672,3,GasA,Y,800,0,2009,200680.389245284
test_1698,25418193,,9571,1Fam,2,1,7,1978,1210,2,GasA,Y,1744,0,2010,
test_3846,25418193,81,3182,1Fam,2,0,6,1978,1602,2,GasA,Y,900,0,2010,
test_106,1534992,60,7200,1Fam,2,0,9,1978,928,3,GasA,N,1828,0,2010,
test_3239,1222416,90,7226,1Fam,1,0,6,1979,858,2,GasW,Y,1218,0,2009,
test_3185,248154,,14215,1Fam,1,1,5,1979,689,3,GasA,Y,1682,0,2006,
test_1472,215176202,,21535,1Fam,1,1,6,1979,1372,3,GasA,Y,1428,0,2010,
train_9068,129251161,,11782,1Fam,2,1,6,1979,1907,3,GasA,Y,1664,0,2009,142982.352378705
train_3970,231147216,82,10005,1Fam,1,0,8,1979,1088,3,GasA,Y,1674,0,2006,158142.882329364
train_3292,16640220,,10448,1Fam,2,1,6,1979,780,3,GasA,Y,1277,0,2007,132196.432558097
train_3714,23232234,,7922,1Fam,1,0,6,1979,725,1,GasA,Y,1564,0,2009,144508.409840896
train_4341,23232234,44,6600,1Fam,1,0,7,1979,686,2,GasA,Y,1572,0,2007,157182.132099599
train_4940,23232234,,3010,1Fam,2,0,6,1979,319,2,GasA,Y,1192,0,2009,103952.576955599
test_1028,1312151,50,21000,1Fam,2,0,4,1979,1396,4,GasA,Y,1382,0,2007,
train_64,5082142,67,16659,TwnhsE,2,1,7,1979,1008,2,GasA,Y,1683,0,2006,144995.725688546
train_3577,5082142,48,10659,1Fam,1,0,7,1979,1777,4,GasA,Y,1430,0,2006,167974.932787233
test_3336,5082142,,1680,1Fam,1,0,8,1979,1200,1,GasA,Y,1429,0,2007,
test_4425,22521240,50,8462,1Fam,3,0,6,1979,1392,3,GasA,Y,1212,0,2006,
test_2028,2429160,65,7200,1Fam,2,1,3,1979,673,3,GasA,N,1339,0,2006,
train_102,19921184,95,5119,1Fam,2,0,5,1979,912,4,GasA,Y,1092,0,2007,139495.288280674
train_1530,19921184,51,12474,1Fam,2,0,6,1979,793,2,GasA,Y,1800,0,2007,149627.49090514
train_2283,19921184,66,8244,1Fam,1,0,5,1979,1116,3,GasA,Y,2353,0,2010,182668.423888686
train_4459,19921184,63,14803,1Fam,1,1,5,1979,1896,3,GasA,Y,988,0,2010,172990.269299125
train_4543,19921184,53,8532,1Fam,2,0,8,1979,576,3,GasA,Y,2380,0,2008,137590.060756478
train_4726,19921184,50,22950,1Fam,1,1,5,1979,1304,2,GasA,Y,1344,0,2008,167334.067646039
train_5097,19921184,75,8816,1Fam,2,0,7,1979,1976,3,GasA,Y,910,0,2007,158613.512230805
train_5296,19921184,,1680,1Fam,2,0,6,1979,600,3,GasA,Y,1229,0,2006,146139.581821461
train_5336,19921184,105,12735,TwnhsE,1,0,9,1979,1084,3,GasA,Y,1458,0,2009,128502.551538879
train_7135,19921184,78,12150,1Fam,1,0,7,1979,992,2,GasA,Y,1456,0,2008,167044.154520989
train_7642,19921184,,12003,1Fam,1,0,7,1979,960,3,GasA,Y,2365,0,2006,174881.160637234
train_7703,19921184,75,10400,TwnhsE,2,1,7,1979,924,2,GasA,Y,1691,0,2007,131081.591911453
train_8633,19921184,,11250,1Fam,2,0,6,1979,1113,3,GasA,N,1369,0,2009,142166.485500865
test_277,19921184,67,9144,1Fam,2,0,5,1979,728,2,GasA,Y,1733,0,2010,
test_3648,19921184,74,10400,1Fam,2,1,5,1979,1092,6,GasA,Y,882,0,2006,
train_5801,2860211,75,10500,1Fam,2,1,8,1979,888,2,GasA,Y,1796,0,2008,178032.109329741
train_7598,2860211,,10400,1Fam,2,0,5,1979,680,2,GasA,Y,1080,0,2006,153112.400039413
train_8144,2860211,,7990,1Fam,2,0,6,1979,908,4,GasA,Y,2230,0,2009,173819.873682107
train_8160,2860211,68,25095,1Fam,2,1,6,1979,731,3,GasA,Y,1949,0,2009,171742.636058595
train_9655,2860211,99,14157,1Fam,2,0,6,1979,1304,3,GasA,Y,2872,0,2007,231923.329160636
test_45,2860211,61,11888,1Fam,2,0,5,1979,1004,0,GasA,Y,1661,0,2008,
train_3238,4121950,24,6292,1Fam,2,0,7,1979,1017,2,GasA,Y,1208,0,2008,139012.876791932
train_5075,4121950,80,10400,1Fam,1,0,8,1979,1499,3,GasA,Y,1362,0,2007,188501.523970962
train_6307,4121950,65,10011,TwnhsE,1,0,9,1979,1700,2,GasA,Y,1062,0,2010,133402.651364182
train_7583,4121950,70,10637,TwnhsE,1,1,8,1979,630,3,GasW,Y,2080,0,2010,157961.952703915
test_4351,4121950,50,9100,1Fam,2,0,5,1979,1844,3,GasA,Y,864,0,2006,
test_2082,119193197,96,6000,1Fam,1,1,5,1979,1264,3,GasA,Y,1370,0,2006,
train_4213,22012553,60,7630,2fmCon,2,1,7,1979,796,4,GasA,Y,1682,0,2010,124281.056688029
train_1665,87199179,80,11249,1Fam,2,1,5,1979,660,1,GasA,Y,2452,0,2008,225465.686138042
